data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7679308,231,ETH1702,1702,9/6/12,2012,1,Violence against civilians,Attack,Military Forces of Ethiopia (1991-2018),,1,Civilians (Ethiopia),Ogaden Ethnic Group (Ethiopia),7,17,Eastern Africa,Ethiopia,Somali,Doolo,Warder,Warder,6.9744,45.3408,1,Ogaden National Liberation Front,Other,ONLF claims Ethiopian troops attack and kill civilians,14,1618529712,ETH
7679931,231,ETH1704,1704,9/6/12,2012,1,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Korahe,Kebridehar town,Kebri Dehar,6.74,44.2781,1,Radio Freedom Voice of the Ogadeni People,Subnational,ONLF claims successful attack against Ethiopian troops,0,1618529712,ETH
7679934,231,ETH1703,1703,9/6/12,2012,1,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Shabelle,Godey town,Gode,5.9506,43.5519,1,Radio Freedom Voice of the Ogadeni People,Subnational,ONLF claims successful attack against Ethiopian troops,2,1618529712,ETH
5267810,231,ETH1701,1701,8/23/12,2012,1,Violence against civilians,Attack,OLF: Oromo Liberation Front,,2,Civilians (Ethiopia),,7,27,Eastern Africa,Ethiopia,Oromia,Horo Gudru Wellega,Abe Dongoro,East Wellega Zone,9.5193,36.7576,2,Voice of Oromo Liberation,Subnational,OLA claims to have killed pro-government investor,1,1618529712,ETH
7680383,231,ETH1700,1700,8/18/12,2012,1,Protests,Peaceful protest,Protesters (Ethiopia),Muslim Group (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,Addis Ababa,Region 14,Lideta,Addis Ababa,9.025,38.7469,1,Ethiopian Review,National,Opposition website claims Muslims stage massive protest following end of Ramadan prayers,0,1618529712,ETH
7677981,231,ETH1699,1699,8/13/12,2012,1,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,1,Unidentified Armed Group (South Sudan),,3,13,Eastern Africa,Ethiopia,Oromia,Horo Gudru Wellega,Jimma Rare,Wasera,9.3167,37.4,2,AFP,International,Ethiopian military clashes with unnamed Sudanese militia,16,1618529711,ETH
5267807,231,ETH1698,1698,8/1/12,2012,2,Strategic developments,Change to group/activity,Unidentified Armed Group (South Sudan),,3,,,0,30,Eastern Africa,Ethiopia,Gambela,Nuwer,Wantawo,Nuer Zone,8.3628,33.2187,2,Reporter (Ethiopia),National,Recruitment: South Sudanese rebel group said to be actively recruiting in Ethiopia near border,0,1618529711,ETH
5267806,231,ETH1697,1697,7/29/12,2012,1,Battles,Armed clash,Borana Ethnic Militia (Ethiopia),,4,Garre Ethnic Militia (Ethiopia),,4,44,Eastern Africa,Ethiopia,Oromia,Borena,Moyale,Moyale,3.5391,39.049,2,VOA,International,Ethnic clashes between Borana and Garri ethnic groups,5,1561469142,ETH
5267805,231,ETH1696,1696,7/28/12,2012,1,Battles,Armed clash,Borana Ethnic Militia (Ethiopia),,4,Garre Ethnic Militia (Ethiopia),,4,44,Eastern Africa,Ethiopia,Oromia,Borena,Moyale,Moyale,3.5391,39.049,2,VOA,International,Ethnic clashes between Borana and Garri ethnic groups,5,1561469142,ETH
5267804,231,ETH1695,1695,7/27/12,2012,1,Battles,Armed clash,Borana Ethnic Militia (Ethiopia),,4,Garre Ethnic Militia (Ethiopia),,4,44,Eastern Africa,Ethiopia,Oromia,Borena,Moyale,Moyale,3.5391,39.049,2,VOA,International,Ethnic clashes between Borana and Garri ethnic groups,4,1561469142,ETH
7680360,231,ETH1694,1694,7/27/12,2012,1,Protests,Peaceful protest,Protesters (Ethiopia),Muslim Group (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,Addis Ababa,Region 14,Lideta,Addis Ababa,9.025,38.7469,1,Christian Science Monitor,International,Muslims protest over government interference in their religion,0,1618529711,ETH
5267803,231,ETH1693,1693,7/26/12,2012,1,Battles,Armed clash,Borana Ethnic Militia (Ethiopia),,4,Garre Ethnic Militia (Ethiopia),,4,44,Eastern Africa,Ethiopia,Oromia,Borena,Moyale,Moyale,3.5391,39.049,2,VOA,International,Ethnic clashes between Borana and Garri ethnic groups,4,1561469142,ETH
5728988,231,ETH1692,1692,7/24/12,2012,1,Protests,Peaceful protest,Protesters (Ethiopia),Muslim Group (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,SNNP,Siltie,Worabe town,Chiro,7.8333,38.2333,1,EBC,National,Government media reports of Muslims protesting against Islamic extremism in Chiro town,0,1618529711,ETH
7680631,231,ETH1691,1691,7/21/12,2012,1,Riots,Violent demonstration,Rioters (Ethiopia),Muslim Group (Ethiopia),5,Police Forces of Ethiopia (1991-2018),,1,15,Eastern Africa,Ethiopia,Addis Ababa,Region 14,Lideta,Addis Ababa,9.025,38.7469,1,Christian Science Monitor,International,Protests over government interference and arrests of Muslims turns violent,0,1618529711,ETH
7680362,231,ETH1689,1689,7/20/12,2012,1,Protests,Peaceful protest,Protesters (Ethiopia),Muslim Group (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,Addis Ababa,Region 14,Lideta,Addis Ababa,9.025,38.7469,1,Christian Science Monitor,International,Muslims protest over recent arrests of fellow Muslisms,0,1618529711,ETH
7680392,231,ETH1690,1690,7/20/12,2012,1,Violence against civilians,Attack,Police Forces of Ethiopia (1991-2018),,1,Civilians (Ethiopia),Muslim Group (Ethiopia),7,17,Eastern Africa,Ethiopia,Addis Ababa,Region 14,Lideta,Addis Ababa,9.025,38.7469,1,HRW,Other,Police arrest and assault several local Muslim leaders,0,1618529711,ETH
5728984,231,ETH1686,1686,7/19/12,2012,1,Protests,Peaceful protest,Protesters (Ethiopia),Muslim Group (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,SNNP,Guraghe,Muhur Na Aklil,Guraghe,8.25,38,2,EBC,National,Government media reports of Muslims protesting against Islamic extremism in Guraghe zone,0,1618529710,ETH
7786732,231,ETH1688,1688,7/19/12,2012,1,Protests,Peaceful protest,Protesters (Ethiopia),Muslim Group (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,SNNP,Siltie,Worabe town,Worabe,7.8503,38.1822,2,EBC,National,Government media reports of Muslims protesting against Islamic extremism in Silte zone,0,1618529710,ETH
7786734,231,ETH1687,1687,7/19/12,2012,1,Protests,Peaceful protest,Protesters (Ethiopia),Muslim Group (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,Amhara,North Wello,Habru,Habru,11.6,39.7667,2,EBC,National,Government media reports of Muslims protesting against Islamic extremism in North Welo Zone,0,1618529710,ETH
7680063,231,ETH1685,1685,7/18/12,2012,1,Violence against civilians,Attack,Police Forces of Ethiopia (1991-2018),,1,Civilians (Ethiopia),,7,17,Eastern Africa,Ethiopia,Oromia,Horo Gudru Wellega,Horo Buluk,Limu,9.6,37.0833,2,Voice of Oromo Liberation,Subnational,OLA claims police respond to battle by attacking innocent civilians in surrounding villages,0,1618529710,ETH
7680089,231,ETH1683,1683,7/18/12,2012,1,Battles,Armed clash,Police Forces of Ethiopia (1991-2018),,1,OLF: Oromo Liberation Front,,2,12,Eastern Africa,Ethiopia,Oromia,Horo Gudru Wellega,Horo Buluk,Limu,9.6,37.0833,2,Voice of Oromo Liberation,Subnational,OLA claims victory against Ethiopian police forces,1,1618529710,ETH
7680170,231,ETH1682,1682,7/18/12,2012,1,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,1,OLF: Oromo Liberation Front,,2,12,Eastern Africa,Ethiopia,Oromia,Arsi,Golocha,Oda Roba,8.1,40.1667,1,Voice of Oromo Liberation,Subnational,OLA claims victory against Ethiopian military forces,1,1618529709,ETH
7680880,231,ETH1681,1681,7/15/12,2012,1,Riots,Violent demonstration,Rioters (Ethiopia),Muslim Group (Ethiopia),5,Police Forces of Ethiopia (1991-2018),,1,15,Eastern Africa,Ethiopia,Addis Ababa,Region 14,Lideta,Addis Ababa,9.025,38.7469,1,Sudan Tribune,Regional,Rioting Muslims clash with police; injuries reported on both sides,0,1618529709,ETH
7680698,231,ETH1680,1680,7/15/12,2012,1,Protests,Protest with intervention,Protesters (Ethiopia),Muslim Group (Ethiopia),6,Police Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Addis Ababa,Region 14,Lideta,Addis Ababa,9.025,38.7469,1,Garowe Online,Regional,Muslims stage protest over perceived Muslim marginalization in government,0,1618529709,ETH
5728983,231,ETH1679,1679,7/15/12,2012,1,Protests,Peaceful protest,Protesters (Ethiopia),Muslim Group (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,Oromia,Horo Gudru Wellega,Guduru,Kombolcha,9.5333,37.5,1,EBC,National,Government media reports of Muslims protesting against Islamic extremism in Kembolcha town,0,1618529709,ETH
7680879,231,ETH1677,1677,7/14/12,2012,1,Riots,Violent demonstration,Rioters (Ethiopia),Muslim Group (Ethiopia),5,Police Forces of Ethiopia (1991-2018),,1,15,Eastern Africa,Ethiopia,Addis Ababa,Region 14,Lideta,Addis Ababa,9.025,38.7469,1,Sudan Tribune,Regional,Rioting Muslims clash with police; injuries reported on both sides,0,1618529709,ETH
7680130,231,ETH1678,1678,7/14/12,2012,1,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,1,OLF: Oromo Liberation Front,,2,12,Eastern Africa,Ethiopia,Oromia,East Hararge,Golo Oda,Kumbi,8.5667,41.4667,1,Voice of Oromo Liberation,Subnational,OLA claims to have killed soldiers in battle with Ethiopian military,6,1618529709,ETH
7771784,231,ETH1675,1675,7/14/12,2012,1,Protests,Peaceful protest,Protesters (Ethiopia),Muslim Group (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,Oromia,Buno Bedele,Chora,Kemise,8.4667,36.164,1,EBC,National,Government media reports of Muslims protesting against Islamic extremism in Kemese town,0,1618529709,ETH
7680697,231,ETH1676,1676,7/14/12,2012,1,Protests,Protest with intervention,Protesters (Ethiopia),Muslim Group (Ethiopia),6,Police Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Addis Ababa,Region 14,Lideta,Addis Ababa,9.025,38.7469,1,Garowe Online,Regional,Muslims stage protest over perceived Muslim marginalization in government,0,1618529709,ETH
7680361,231,ETH1673,1673,7/13/12,2012,1,Violence against civilians,Attack,Police Forces of Ethiopia (1991-2018),,1,Civilians (Ethiopia),Muslim Group (Ethiopia),7,17,Eastern Africa,Ethiopia,Addis Ababa,Region 14,Lideta,Addis Ababa,9.025,38.7469,1,Christian Science Monitor,International,Police violently disperse Muslim gathering,0,1618529708,ETH
7680695,231,ETH1674,1674,7/13/12,2012,1,Protests,Protest with intervention,Protesters (Ethiopia),Muslim Group (Ethiopia),6,Police Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Addis Ababa,Region 14,Lideta,Addis Ababa,9.025,38.7469,1,Ethiopian Review,National,Reports of Muslims protests at local mosque; government sources deny claims that anything took place. Outside media sources later confirmed that protests were taking place on the specified date,0,1618529708,ETH
7786733,231,ETH1672,1672,7/12/12,2012,1,Protests,Peaceful protest,Protesters (Ethiopia),Muslim Group (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,Amhara,South Wello,Borena-Debresina,Mekane Selam,10.7491,38.7605,3,EBC,National,Government media reports of Muslims protesting against Islamic extremism in Oromo Zone of Amhara state,0,1618529708,ETH
7680075,231,ETH1671,1671,7/11/12,2012,1,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,1,Unidentified Armed Group (Ethiopia),,3,13,Eastern Africa,Ethiopia,Oromia,Horo Gudru Wellega,Horo Buluk,Limu,9.6,37.0833,2,Voice of Oromo Liberation,Subnational,Reports of local residents killing Ethiopian soldiers who reportedly had been harassing them,9,1618529708,ETH
7679325,231,ETH1670,1670,7/1/12,2012,1,Violence against civilians,Attack,Military Forces of Ethiopia (1991-2018),,1,Civilians (Ethiopia),,7,17,Eastern Africa,Ethiopia,Somali,Fafan,Jigjiga town,Jijiga,9.35,42.8,2,ONA,National,Ogaden opposition group claims military carried out extrajudicial killings of civilians,21,1618529708,ETH
7680030,231,ETH1668,1668,6/26/12,2012,1,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,1,Militia (Gen. Peter Kuol Chol),,3,13,Eastern Africa,Ethiopia,Gambela,Agnewak,Gambela town,Gambella,8.25,34.5833,3,Sudan Tribune,Regional,South Sudans army says a spiritual leader who fled disarmament in Jonglei state to neighbouring Ethiopia has been captured along with 200 others by the Ethiopian military on the border between the two countries.,0,1618529708,ETH
7677693,231,ETH1667,1667,6/20/12,2012,1,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,1,OLF: Oromo Liberation Front,,2,12,Eastern Africa,Ethiopia,Oromia,North Shewa,Degem,Gulele,9.7833,38.6667,1,Africa News; All Africa,Regional,OLF claims to have killed many Ethiopian soldiers,9,1618529708,ETH
7786646,231,ETH1666,1666,6/19/12,2012,2,Riots,Mob violence,Rioters (Ethiopia),Sidama Ethnic Militia (Ethiopia),5,Rioters (Ethiopia),Unidentified Ethnic Militia (Ethiopia),5,55,Eastern Africa,Ethiopia,Oromia,West Shewa,Jeldu,Boni,9.2167,38.2,2,Africa News; All Africa,Regional,Reports of clashes between Sidama ethnic group and other ethnic groups. Claims that one person was killed could not be verified.,0,1617120475,ETH
7678459,231,ETH1665,1665,6/15/12,2012,1,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,1,OLF: Oromo Liberation Front,,2,12,Eastern Africa,Ethiopia,Oromia,West Shewa,Ejersa Lafo,Ketema,9.05,38.3167,1,All Africa,Regional,OLF claims to have killed many Ethiopian soldiers,4,1618529707,ETH
4926394,231,ETH1664,1664,6/14/12,2012,1,Battles,Armed clash,Afar Ethnic Militia (Ethiopia),,4,Issa Clan Militia (Somalia),,4,44,Eastern Africa,Ethiopia,Afar,Awsi-Zone 1,Dubti town,Dubti,11.7361,41.0853,1,All Africa,Regional,Ethnic clashes between Afar and Issa groups leave three dead,3,1618529707,ETH
4926479,231,ETH1662,1662,6/13/12,2012,1,Strategic developments,Looting/property destruction,EUFF: Ethiopian Unity and Freedom Force,,2,,,0,20,Eastern Africa,Ethiopia,Amhara,Central Gondar,Gonder town,Gonder,12.6,37.4667,2,All Africa,Regional,"Property destruction: EUFF rebels cut internet communication cables, claiming that they were being used by the government to spy on citizens",0,1618529707,ETH
7677692,231,ETH1663,1663,6/13/12,2012,1,Violence against civilians,Attack,Military Forces of Ethiopia (1991-2018),,1,Civilians (Ethiopia),Ogaden Ethnic Group (Ethiopia),7,17,Eastern Africa,Ethiopia,Somali,Korahe,Kebridehar town,Kebri Dehar,6.74,44.2781,3,Local Source; All Africa,Regional-International,Ethiopian troops reportedly kill man in Far Madow. Claims came from ONLF,1,1618529707,ETH
7677690,231,ETH1660,1660,6/10/12,2012,1,Violence against civilians,Sexual violence,Military Forces of Ethiopia (1991-2018),,1,Civilians (Ethiopia),Ogaden Ethnic Group (Ethiopia),7,17,Eastern Africa,Ethiopia,Somali,Jarar,Dig,Dig,7.8131,44.4356,1,All Africa; Local Source,Regional-International,Reports by ONLF from town of Dig of rape spree by Ethiopian military forces,0,1618529707,ETH
7677691,231,ETH1661,1661,6/10/12,2012,1,Violence against civilians,Attack,Military Forces of Ethiopia (1991-2018),,1,Civilians (Ethiopia),Ogaden Ethnic Group (Ethiopia),7,17,Eastern Africa,Ethiopia,Somali,Liban,Dolo Odo,Dolo Odo,4.1786,42.0589,2,All Africa; Local Source,Regional-International,Ethiopian troops reported by ONLF to have arrested and tortured civilians in Dolo Province,0,1618529707,ETH
7678415,231,ETH1659,1659,6/8/12,2012,1,Strategic developments,Looting/property destruction,Police Forces of Ethiopia (1991-2018),,1,Civilians (Ethiopia),,7,17,Eastern Africa,Ethiopia,Somali,Jarar,Degahabur town,Degeh Bur,8.2206,43.5572,1,All Africa,Regional,Property destruction: ONLF claims Ethiopian special police burn towns business district,0,1618529707,ETH
7680331,231,ETH1658,1658,6/5/12,2012,1,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,1,OLF: Oromo Liberation Front,,2,12,Eastern Africa,Ethiopia,Addis Ababa,Region 14,Lideta,Addis Ababa,9.025,38.7469,1,All Africa,Regional,OLA claims to have killed troops in attack against Ethiopian military,2,1618529707,ETH
7678340,231,ETH1657,1657,6/4/12,2012,1,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,1,OLF: Oromo Liberation Front,,2,12,Eastern Africa,Ethiopia,Oromia,Finfine Special,Bereh,Shewa,9,39,2,All Africa,Regional,OLA claims to have killed troops in attack against Ethiopian military,7,1618529707,ETH
7678520,231,ETH1656,1656,5/31/12,2012,1,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Jarar,Bilcil-Bur,Obole,8.4167,43.3333,2,All Africa,Regional,ONLF claims victories in battles against Ethiopian military,98,1618529706,ETH
7678341,231,ETH1654,1654,5/31/12,2012,1,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Jarar,Burqod,Bircot,7.5958,43.7742,1,All Africa,Regional,ONLF claims victories in battles against Ethiopian military,50,1618529706,ETH
7678342,231,ETH1655,1655,5/31/12,2012,1,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Fafan,Jigjiga town,Jijiga,9.35,42.8,2,All Africa,Regional,ONLF claims victories in battles against Ethiopian military,19,1618529706,ETH
7677689,231,ETH1653,1653,5/27/12,2012,1,Violence against civilians,Attack,Military Forces of Ethiopia (1991-2018),,1,Civilians (Ethiopia),,7,17,Eastern Africa,Ethiopia,Somali,Jarar,Degahabur town,Gerigoan,8.2,43.6167,1,Local Source; All Africa,Regional-International,Ethiopian military kills civilians in Ogaden region according to ONLF,18,1618529706,ETH
7680253,231,ETH1651,1651,5/17/12,2012,2,Violence against civilians,Attack,Police Forces of Ethiopia (1991-2018),,1,Civilians (Ethiopia),Muslim Group (Ethiopia),7,17,Eastern Africa,Ethiopia,Addis Ababa,Region 14,Lideta,Addis Ababa,9.025,38.7469,1,All Africa; Local Source,Regional-International,Muslims activist dies after being tortured by security forces,1,1618529706,ETH
7678860,231,ETH1650,1650,5/15/12,2012,3,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,1,Suri Ethnic Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,SNNP,Mirab Omo,Maji,Maji,6.2,35.5833,1,Guardian (United Kingdom),International,Suri people take up arms against soldiers in Omo region; clash leaves 65 Suri people dead.,65,1618529706,ETH
7680609,231,ETH1648,1648,5/9/12,2012,1,Protests,Protest with intervention,Protesters (Ethiopia),Students (Ethiopia),6,Police Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Amhara,West Gojam,Bahir Dar town,Bahir Dar,11.6,37.3833,1,All Africa,Regional,Protesting students arrested by police,0,1618529705,ETH
7680610,231,ETH1649,1649,5/9/12,2012,1,Protests,Protest with intervention,Protesters (Ethiopia),Students (Ethiopia),6,Police Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Amhara,Central Gondar,Gonder town,Gonder,12.6,37.4667,1,All Africa,Regional,Protesting students arrested by police,0,1618529706,ETH
7680608,231,ETH1647,1647,5/8/12,2012,1,Protests,Protest with intervention,Protesters (Ethiopia),Students (Ethiopia),6,Police Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Amhara,East Gojam,Debre Markos town,Debre Markos,10.35,37.7333,1,All Africa,Regional,Protesting students arrested by police,0,1618529705,ETH
7680619,231,ETH1646,1646,5/7/12,2012,1,Protests,Protest with intervention,Protesters (Ethiopia),Students (Ethiopia),6,Police Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Amhara,East Gojam,Debre Markos town,Debre Markos,10.35,37.7333,1,All Africa,Regional,Protesting students arrested by police,0,1618529705,ETH
7680035,231,ETH1645,1645,5/6/12,2012,1,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,1,Anuak Ethnic Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Gambela,Agnewak,Abobo,Abobo,7.85,34.55,2,Sudan Tribune,Regional,Clashes reported between unnamed Anuak ethnic militia and government forces,0,1618529705,ETH
7680335,231,ETH1644,1644,5/4/12,2012,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Addis Ababa,Region 14,Lideta,Addis Ababa,9.025,38.7469,1,Anyuak Media,National,Groups gather to protest the recent arrest of a Muslim cleric in Asasa. Local police make their presence felt.,0,1618529705,ETH
7679301,231,ETH1643,1643,5/2/12,2012,1,Violence against civilians,Attack,Military Forces of Ethiopia (1991-2018),,1,Civilians (Ethiopia),,7,17,Eastern Africa,Ethiopia,Gambela,Agnewak,Gambela town,Gambella,8.25,34.5833,3,Nazret,National,"Government forces shoot and kill five farm workers in the west, reasons unknown.",5,1618529705,ETH
7678035,231,ETH1642,1642,4/29/12,2012,1,Battles,Armed clash,GDM: Gambelan Democratic Movement,,2,Military Forces of Ethiopia (1991-2018),,1,12,Eastern Africa,Ethiopia,Gambela,Agnewak,Gambela town,Gambella,8.25,34.5833,1,All Africa,Regional,"A newly formed group, the GDM, repulses an attack from government forces near the South Sudanese shared border. Causalities confirmed, though no specific numbers provided.",0,1618529705,ETH
6341455,231,ETH1641,1641,4/28/12,2012,1,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),Civilians (International),7,37,Eastern Africa,Ethiopia,Gambela,Agnewak,Gambela town,Gambella,8.25,34.5833,3,Local Source; All Africa,Subnational-Regional,"Four Ethiopians and six Pakistanis, employees of the Saudi Star Agricultural Business Headquarters in Gambela [Regional] State [in western Ethiopia] were killed and eight others injured in a shooting late on Saturday [28 April], the Gambela [Regional] State Police Commission has said. The assailants were eventually arrested.",10,1618529704,ETH
7499903,231,ETH1640,1640,4/28/12,2012,1,Battles,Armed clash,EUFF: Ethiopian Unity and Freedom Force,,2,TPLF: Tigray Peoples Liberation Front,,3,23,Eastern Africa,Ethiopia,Amhara,West Gondar,Metema,Metema,12.9521,36.1563,1,All Africa,Regional,The EUFF attacks housing units inhabiting members of the TPLF.,0,1618529704,ETH
7678640,231,ETH1639,1639,4/26/12,2012,2,Strategic developments,Arrests,Police Forces of Ethiopia (1991-2018),,1,Civilians (Ethiopia),Muslim Group (Ethiopia),7,17,Eastern Africa,Ethiopia,Oromia,West Arsi,Gedeb Asasa,Asasa,7.1,39.2,1,Bloomberg,International,Police arrest a Muslim cleric for unknown and controversial reasons.,0,1618529704,ETH
7678077,231,ETH1638,1638,4/17/12,2012,1,Battles,Armed clash,ONLF: Ogaden National Liberation Front,,2,Military Forces of Ethiopia (1991-2018),,1,12,Eastern Africa,Ethiopia,Somali,Korahe,Kebridehar town,Kebri Dehar,6.74,44.2781,1,All Africa,Regional,"Ogaden National Liberation Army fighters entered Kebri Dehar town, engaging Ethiopian forces in sporadic fighting. Witnesses reported deaths, though did not go into specifics. This report could be considered ONLF propaganda.",0,1618529704,ETH
7678063,231,ETH1637,1637,4/16/12,2012,1,Battles,Armed clash,ONLF: Ogaden National Liberation Front,,2,Military Forces of Ethiopia (1991-2018),,1,12,Eastern Africa,Ethiopia,Somali,Jarar,Degahabur town,Degeh Bur,8.2206,43.5572,3,All Africa,Regional,"A unit of Dufan Brigade of the ONLF/A carried out an ambush at a place known as Gedi Ar, along Jijiga-Degeh Bur road, on the outskirts of Degeh Bur town. One enemy vehicle was destroyed together with the soldiers riding in it. Twelve soldiers Ethiopian army were confirmed killed and 20 wounded in the attack. This report could be considered ONLF propaganda.",12,1618529704,ETH
5267774,231,ETH1634,1634,4/15/12,2012,1,Violence against civilians,Abduction/forced disappearance,Military Forces of Eritrea (1993-),,8,Civilians (Ethiopia),,7,78,Eastern Africa,Ethiopia,Afar,Awsi-Zone 1,Samera Logiya town,Semera,11.794,41.006,3,AFP,International,Unconfirmed report that Eritrean military forces have been kidnapping Ethiopians in the northern region of the country. Specific dates not cited.,0,1618529703,ETH
7678564,231,ETH1635,1635,4/15/12,2012,1,Battles,Armed clash,ONLF: Ogaden National Liberation Front,,2,Military Forces of Ethiopia (1991-2018),,1,12,Eastern Africa,Ethiopia,Somali,Fafan,Kebribeyah,Jerer,8.8697,43.1617,3,All Africa,Regional,The ONLA ambushes sleeping Ethiopian troops at a camp overnight. This report could be considered ONLF propaganda.,0,1618529704,ETH
7678350,231,ETH1636,1636,4/15/12,2012,1,Battles,Armed clash,ONLF: Ogaden National Liberation Front,,2,Military Forces of Ethiopia (1991-2018),,1,12,Eastern Africa,Ethiopia,Somali,Korahe,Kebridehar town,Kebri Dehar,6.74,44.2781,1,All Africa,Regional,One government soldier was killed and several others wounded in a battle in Goldulan of Kebri Dehar district. This report could be considered ONLF propaganda.,1,1618529704,ETH
7678546,231,ETH1633,1633,4/13/12,2012,1,Battles,Armed clash,OLF: Oromo Liberation Front,,2,Military Forces of Ethiopia (1991-2018),,1,12,Eastern Africa,Ethiopia,Gambela,Agnewak,Gambela town,Gambella,8.25,34.5833,3,All Africa,Regional,Ethiopian rebel group claims killing or wounding over 50 government forces in west. This claim was not substantiated by the military.,0,1618529703,ETH
7678518,231,ETH1631,1631,4/11/12,2012,1,Battles,Armed clash,ONLF: Ogaden National Liberation Front,,2,Military Forces of Ethiopia (1991-2018),,1,12,Eastern Africa,Ethiopia,Somali,Fafan,Jigjiga town,Jijiga,9.35,42.8,3,All Africa,Regional,Three Ethiopian soldiers are killed by the ONLF in a location known as Higlayay. This report could be considered ONLF propaganda.,3,1618529703,ETH
7678544,231,ETH1630,1630,4/11/12,2012,1,Battles,Armed clash,ONLF: Ogaden National Liberation Front,,2,Military Forces of Ethiopia (1991-2018),,1,12,Eastern Africa,Ethiopia,Somali,Jarar,Degahabur town,Degeh Bur,8.2206,43.5572,1,All Africa,Regional,"ONLA members carried out a nocturnal attack on three enemy centers in Degeh Bur town - the army division headquarters in Jerar province, a military camp in Neighborhood 5, and a military camp in Neighborhood 2. This report could be considered ONLF propaganda.",0,1618529703,ETH
7499866,231,ETH1632,1632,4/11/12,2012,1,Violence against civilians,Attack,EUFF: Ethiopian Unity and Freedom Force,,2,Civilians (Ethiopia),,7,27,Eastern Africa,Ethiopia,Amhara,West Gondar,Metema,Metema,12.9521,36.1563,1,Local Source; All Africa,Regional-International,Fighters from the Ethiopian Unity and Freedom Force (EUFF) have burned down one hotel and over 20 stores in the northern Ethiopian border town of Metema.,0,1618529703,ETH
7678058,231,ETH1629,1629,4/10/12,2012,1,Battles,Armed clash,ONLF: Ogaden National Liberation Front,,2,Military Forces of Ethiopia (1991-2018),,1,12,Eastern Africa,Ethiopia,Somali,Fafan,Jigjiga town,Jijiga,9.35,42.8,3,All Africa,Regional,A government soldier is reported dead following a clash with the ONLF. This report could be considered ONLF propaganda.,1,1618529703,ETH
7678355,231,ETH1628,1628,4/10/12,2012,1,Battles,Armed clash,ONLF: Ogaden National Liberation Front,,2,Military Forces of Ethiopia (1991-2018),,1,12,Eastern Africa,Ethiopia,Somali,Fafan,Jigjiga town,Jijiga,9.35,42.8,3,All Africa,Regional,A government soldier is killed and two others wounded clashes. This report could be considered ONLF propaganda.,1,1618529703,ETH
